file_name,sheet_name,year_guess,period_guess,column_name,non_null_count,unique_count,numeric_like,example_values
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Summary,2022,End-Year/Annual,Unnamed: 16,6,5,False,Summary of Q2 Performance | Actual performance in Q2 of FY 2022 |  (SAR Million) | Summary of H1 Performance | Actual performance in H1 of FY 2022
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,2022,End-Year/Annual,Unnamed: 0,38,19,False,الإيرادات | الإيرادات الفعلية للنصف الأول من السنة المالية 1443/ 1444هـ (2022م)  | (مليون ريال) | الإيرادات* | الإيرادات النفطية
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,2022,End-Year/Annual,Unnamed: 1,20,15,True,Change  | % | 0.89 | 0.42 | -0.06
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,2022,End-Year/Annual,Unnamed: 2,30,21,True,الإجمالي | Total | 434063 | 14347 | 124639
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,2022,End-Year/Annual,Unnamed: 3,30,28,True,Q2 | 2022 | 250364 | 10235 | 64220
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,2022,End-Year/Annual,Unnamed: 4,34,24,False,Q1 | 2022 | 183698.755811325 | 4112.05065303 | 60419.0815843
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,2022,End-Year/Annual,Unnamed: 6,12,12,False,Revenues | Actual revenues in H1 of FY 2022 |  (SAR Million) | Revenues* | Oil Revenues
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 0,55,37,False,المصروفات | المصروفات الفعلية للنصف الأول من السنة المالية 1443/ 1444هـ (2022م)  | (مليون ريال) | المصروفات* |  تعويضات العاملين
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 1,44,42,True,Total | 251088.34 | 97149.6 | 14197.4 | 11570
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 2,45,33,True,Q2 | 2022 | 125915.64 | 65339.6 | 7591.4
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 3,45,44,True,Q1 | 2022 | 125172.7 | 31810 | 6606
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 4,49,27,False,Expenditures | Actual expenditures in H1 of FY 2022 |  (SAR Million) | Expenditures* | Compensation of Employees
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 5,12,12,True,نسبة التغير للمنصرف الفعلي للنصف الحالي مقارنة بالفترة المماثلة من العام السابق | Change  % | 0.18918912813500044 | 0.11943188933106308 | 0.08561404123550798
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,2022,End-Year/Annual,Unnamed: 6,15,15,False,Actual expenditures in H1 of FY 2021 Vs. H1 of FY 2022 |  (SAR Million) | Sector | Public Administration | Military 
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Financing,2022,End-Year/Annual,Unnamed: 0,12,12,False,التمويـــل | نتائج الفائض/(العجز) ومصادر التمويـــل للنصف الأول من السنة المالية 1443 / 1444هـ  (2022م) | (مليون ريال) | البيان | فائض/(عجز) الفترة
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Financing,2022,End-Year/Annual,Unnamed: 1,8,4,True,الإجمالي | Total | 135399 | 0 | 0
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Financing,2022,End-Year/Annual,Unnamed: 2,7,3,True,Q2 2022 | 77907 | 0 | 0 | 0
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Financing,2022,End-Year/Annual,Unnamed: 3,7,3,True,Q1 2022 | 57491 | 0 | 0 | 0
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Financing,2022,End-Year/Annual,Unnamed: 4,12,12,False,Financing | Budget Financing in H1 of FY 2022 |  (SAR Million) | Item | Surplus/(Deficit)
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Gov.Reserve,2022,End-Year/Annual,Unnamed: 0,10,9,False,رصيد الاحتياطي العام للدولة والحساب الجاري  | حتى نهاية النصف الأول من السنة المالية 1443/ 1444هـ (2022م) | (مليون ريال) | رصيد الاحتياطي العام للدولة | Government Reserve
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Gov.Reserve,2022,End-Year/Annual,Unnamed: 1,2,2,True,318651.22371910996 | 131451.03429999994
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Gov.Reserve,2022,End-Year/Annual,Unnamed: 2,6,5,False,Government Reserve and Current Account  | H1 of FY 2022 |  (SAR Million) | End of Period Balance | End of Period Balance
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,2022,End-Year/Annual,Unnamed: 0,5,5,False,الديــــن العــــام | الدين العام حتى نهاية النصف الأول للسنة المالية 1443/ 1444هـ (2022م) | (مليون ريال) | الدين العام | أداء الميزانية العامة للدولة للربع الثاني من السنة المالية الحالية 1443/ 1444هـ (2022م) 
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,2022,End-Year/Annual,Unnamed: 1,6,6,False,البيان | الرصيد أول الفترة | الإصدارات أو الاقتراض  | سداد أصل الدين  | إطفاء سندات حكومية
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,2022,End-Year/Annual,Unnamed: 2,9,9,True,الدين الداخلي | Domestic Debt | 938010 | 558747 | 83008
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,2022,End-Year/Annual,Unnamed: 3,7,6,True,الدين الخارجي | External Debt | 379263 | 0 | 17502
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,2022,End-Year/Annual,Unnamed: 4,6,6,False,Item | Beginning of Period Balance | Issuances or Borrowings | Principal Repayment | Amortization of Government Bonds
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,2022,End-Year/Annual,Unnamed: 5,5,4,False,Public Debt | Public debt in H1 of FY 2022 |  (SAR Million) | Public Debt | Quarterly Budget Performance Report of FY 2022 Q2 (1443/1444 H)
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Appendix,2022,End-Year/Annual,Unnamed: 0,16,16,False,ملحق تعريف بنود الإيرادات والمصروفات  | حسب دليل إحصاءات مالية الحكومة (GFSM 2014) | البند | الضرائب على الدخل والأرباح والمكاسب الرأسمالية  | الضرائب على السلع والخدمات
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Appendix,2022,End-Year/Annual,Unnamed: 1,14,14,False,مكوناته | ضريبة دخل الشركات و المنشآت وضريبة الاستقطاع لغير المقيمين. | ضرائب السلع أو مزاولة أنشطة معينة (ضريبة القيمة المضافة والضريبة الانتقائية والمقابل المالي على الوافدين). | هي رسوم على السلع لأنها تدخل البلد المعني أو على خدمات، لأنها مقدمة من غير مقيمين إلى مقيمين. وقد تفرض هذه الرسوم لأغراض جباية الإيرادات أو لأغراض الحماية، وقد تحدد على أساس معين أو حسب القيمة. | الضرائب الأخرى المدفوعة من شركات الأعمال فقط (زكاة الشركات والمنشآت) والضرائب غير المصنفة. 
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Appendix,2022,End-Year/Annual,Unnamed: 2,14,14,False,"Definition | Consists of taxes assessed on the actual or presumed incomes of institutional units. | taxes on the production, activities (Excise Tax, VAT and Expat Levy). | Taxes that are payable when goods or services cross the national or customs frontiers of the economic territory, provided from nonresidents to residents. These fees might be imposed for revenue collection or protection purposes and may be determined on a certain criteria or by value. | Other taxes paid by businesses only (corporate Zakat) and unidentified taxes."
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Appendix,2022,End-Year/Annual,Unnamed: 3,16,16,False,"The Definition of revenues and Expenses  | as Outlined in IMF (GFSM 2014) | Item | Taxes on Income, Profits, and capital Gains | Taxes on Goods and Services"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,T.CONTENT,2022,,Unnamed: 0,10,10,False,"العنوان | مقدمة | الميزانيـــــة العامـــــة للدولــــــة
للسنة المالية 1444/1443هـ (2022م) | الملخص التنفيذي لأداء الميزانيـــــة العامـــــة للدولــــــة
حتى الربع الرابع من السنة المالية 1444/1443هـ (2022م) | الإيرادات"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,T.CONTENT,2022,,Unnamed: 1,10,10,False,"Subject | Introduction | The Government Budget 
For FY 2022 | Summary of Until Q4 Performance | Revenues"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,INTRODUCTION,2022,,Unnamed: 1,2,2,False,مقدمة | تم إعداد هذا التقرير الربع سنوي من قبل وزارة المالية، ويحتوي على بيانات تفصيلية لحركة الإيرادات والمصروفات خلال الربع المحدد بالتقرير، إضافة إلى الفائض (أو العجز) المحقق وآلية تمويله والدين العام. وتسعى وزارة المالية من خلال نشر هذا التقرير - بشكل دوري - إلى إعطاء مزيد من الشفافية حول أداء المالية العامة وفق معايير الإفصاح المالي. كما تجدر الإشارة إلى أن إعداد الميزانية العامة للدولة يتم على الأساس المحاسبي النقدي، مع العلم أن البيانات المالية الواردة في التقرير مبوبة حسب دليل إحصاءات مالية الحكومة (GFSM 2014)، الذي يُصدره صندوق النقد الدولي كتصنيف عالمي موحد. كما يتضمن التقرير قائمة بالمصطلحات وشروحاتها.
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,INTRODUCTION,2022,,Unnamed: 10,1,1,False,"This quarterly report is published by the Ministry of Finance (MoF) to provide detailed fiscal data covering performance during the specified quarter including revenues, expenditures, it’s funding sources and the change in public debt. Through the periodical publication of this report, budget deficit, MoF seeks to enhance transparency in accordance with financial disclosure standards. 
It should be noted that fiscal accounts as presented in this report are based on cash basis of accounting and are classified according to the Government Finance Statistics Manual (GFSM 2014), published by the International Monetary Fund (IMF). A glossary section is provided at the end of this report. "
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,INTRODUCTION,2022,,Unnamed: 15,1,1,False,INTRODUCTION
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,2022,,Unnamed: 0,7,7,False,"الميزانية العامة للدولة 
 | للسنة المالية 1444/1443هـ (2022م) | (مليون ريال) | البيان | إجمالي الإيرادات"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,2022,,Unnamed: 1,5,5,True,"FY 2021 
Budget | ميزانية
السنة المالية 1443/1442هـ
(2021م) | 849064 | 990000 | -140936"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,2022,,Unnamed: 2,5,5,True,"FY 2021 
Actual | النتائج الفعلية لميزانية
السنة المالية 1443/1442هـ
(2021م) | 965486 | 1038933 | -73447"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,2022,,Unnamed: 3,5,5,True,"FY 2022 
Budget | ميزانية
السنة المالية 1444/1443هـ
(2022م) | 1045090 | 955000 | 90090"
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,2022,,Unnamed: 4,6,6,False,The Government Budget for FY 2022 |  (SAR Million) | Items | Total Revenues | Total Expenditures
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Summary,2022,,Unnamed: 0,6,5,False,الملخص التنفيذي | النتائج الفعلية لأداء الميزانية للربع الرابع من السنة المالية 1443/ 1444هـ (2022م) | (مليون ريال) | النتائج الفعلية لأداء الميزانية حتى الربع الرابع من السنة المالية 1444/1443هـ (2022م) | (مليون ريال)
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Summary,2022,,Unnamed: 14,1,1,False,Quarterly Budget Performance Report of FY 2022 Q4 (1443/1444 H)
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Summary,2022,,Unnamed: 16,6,4,False,Summary of Q4 Performance | Actual performance in Q4 of FY 2022 |  (SAR Million) | Summary of Q4 Performance | Actual performance Until Q4 of FY 2022
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,2022,,Unnamed: 0,38,19,False,الإيرادات | الإيرادات الفعلية حتى الربع الرابع من السنة المالية 1443/ 1444هـ (2022م)  | (مليون ريال) | الإيرادات* | الإيرادات النفطية
